date,time,tweet,car,pal,reviewText,sentNLTK,sentSpnsh,sentTransf
2024-01-21,09:09:53,la mejor opción rendimiento del 13%,35,6,mejor opción rendimiento 13 %,0,0.7968831431997391,5
2024-01-21,17:58:03,Hola! También me gustaría unirme porfa.,39,6,hola ! gustaría unirme porfa .,0,0.03422057503326959,4
2024-01-21,11:46:51,"Agrega la app nunca me ha fallado, su proceso de contratación es ágil pues al par qué abres la cuenta te evalúa para la tarjeta de crédito; depósitos y transferencias inmediatas.",178,31,"agrega app nunca fallado , proceso contratación ágil pues par abres cuenta evalúa tarjeta crédito ; depósitos transferencias inmediatas .",0,0.00027775837281519253,5
2024-01-22,17:18:41,Dinero deberían darme los de pero gracias por un año de servicios.,66,12,dinero deberían darme gracias año servicios .,0,0.04611215145940943,1
2024-01-22,16:00:41,"Muchísimas gracias! se comprometió a resolver el problema con fecha límite al 25 de enero de 2024, de no ser así enseguida me pondré en contacto con",148,27,"muchísimas gracias ! comprometió resolver problema fecha límite 25 enero 2024 , ser así enseguida pondré contacto",1,0.02891268173912352,5
2024-01-22,13:55:08,Muchas gracias,14,2,muchas gracias,0,0.47056419380391146,5
2024-01-22,12:57:27,"Les agradezco mucho la atención, me pondré en contacto con ustedes.",67,11,"agradezco atención , pondré contacto ustedes .",0,0.31119200350957754,5
2024-01-23,12:10:13,estamos más que listos :cara_sonriendo_con_estrellas::cara_sonriendo_con_ojos_de_corazón: ansiosos Desconéctate por 3 días en el Acústico Hey Banco de TecatePalNoe :enchufe_eléctrico:,101,18,listos : cara_sonriendo_con_estrellas : :cara_sonriendo_con_ojos_de_corazón : ansiosos desconéctate 3 días acústico hey banco tecatepalnoe : enchufe_eléctrico :,0,0.45880409534763017,1
2024-01-25,21:11:05,Funciona mucho mejor que el de :cara_de_payaso::cara_de_payaso:,33,7,funciona mejor : cara_de_payaso : :cara_de_payaso :,0,0.5248540919513827,3
2024-01-26,22:23:25,Jajajaja lo amé,15,3,jajajaja amé,0,0.49789225920557484,4
2024-01-26,17:41:58,Jajaja,6,1,jajaja,0,0.49789225920557484,5
2024-01-29,18:17:18,"Hola, buenas tardes. Te atiende Luz, es un placer saludae. Con gusto podemos apoyae, por favor escríbenos a nuestra cuenta oficial en Twitter ( ) para brindarle seguimiento a tu solicitud y compaie la información correspondiente. 1",231,37,"hola , buenas tardes . atiende luz , placer saludae . gusto podemos apoyae , favor escríbenos cuenta oficial twitter ( ) brindarle seguimiento solicitud compaie información correspondiente . 1",1,5.838190344311146e-05,5
2024-01-29,15:44:22,"Listo, gracias.",15,2,"listo , gracias .",0,0.41038161275853924,5
2024-01-30,15:12:47,Hola valdría la pena que cuando hagan cambios dan un resumen de los cambios realizados en el contrato y no manden las 60 hojas completas. :cara_haciendo_una_mueca: CharlyTip mejora la experiencia del cliente.,184,32,hola valdría pena hagan cambios dan resumen cambios realizados contrato manden 60 hojas completas . : cara_haciendo_una_mueca : charlytip mejora experiencia cliente .,0,0.0022770704719137537,3
2024-02-01,14:25:36,Me encantan las respuestas de a las fallas repoadas en su App :cara_con_ojos_en_blanco:,63,13,encantan respuestas falla repoadas app : cara_con_ojos_en_blanco :,0,0.49789225920557484,5
2024-02-01,00:51:32,"de debito puedes pedir nu desde la app, tmb hey banco, yo tengo esa y no me piden minimo ni me cobran por manejo de cuenta, esa la abri xq tuve un pedo con la nomina en banamex y la usaba como para ahorrar pero ahora la uso casi para todo heejej, la tj fisica me costo 109 creo",277,59,"debito puedes pedir nu app , tmb hey banco , piden minimo cobran manejo cuenta , abri xq pedo nomina banamex usaba ahorrar ahora uso casi heejej , tj fisica costo 109 creo",0,0.0005439252733376023,1
2024-02-02,11:11:22,"Y aprovecho el tuit para recomendarles a hey banco, yo lqm :manos_formando_un_corazón_tono_de_piel_medio: ni una sola queja en dos años",91,19,"aprovecho tuit recomendarles hey banco , lqm : manos_formando_un_corazón_tono_de_piel_medio : sola queja do años",0,0.14106321161069574,4
2024-02-06,11:34:36,interesante,11,1,interesante,0,0.5710211662525364,3
2024-02-07,02:05:30,Mejor aumenten líneas de crédito! :cara_llorando_fuerte::cara_llorando_fuerte::cara_llorando_fuerte::cara_llorando_fuerte:,38,6,mejor aumenten líneas crédito ! : cara_llorando_fuerte : :cara_llorando_fuerte : :cara_llorando_fuerte : :cara_llorando_fuerte :,0,0.13306233453041605,5
2024-02-08,20:20:59,"Hey banco no, es ilimitado jajajaja, suena increíble.",53,8,"hey banco , ilimitado jajajaja , suena increíble .",0,0.8651618779548107,5
2024-02-08,19:16:00,"Cada más agradecido de peenecer a !! Si ocupan un banco que solucione, este es el mero bueno! Thkss",99,19,"cada agradecido peenecer ! ! si ocupan banco solucione , mero bueno ! thkss",0,0.404091641760623,5
2024-02-08,18:30:39,"Por eso me encanta Su app es simplemente increíble! :cien_puntos:. Además de ser super intuitiva, Cashback en todas tus compras…",116,20,"encanta app simplemente increíble ! : cien_puntos : . además ser super intuitiva , cashback toda compras…",1,0.9877645019092749,5
2024-02-08,05:52:22,"Aaawww que bonito, hey Banco mucho la cola :D",45,9,"aaawww bonito , hey banco cola : d",0,0.19354495547662628,5
2024-02-09,13:05:02,Gracias,7,1,gracias,0,0.5533970533999424,5
2024-02-10,10:12:37,trae la de hey banco :cara_sonriendo_con_ojos_de_corazón::cara_aguantándose_las_lágrimas: humilde mi chiquito,43,9,trae hey banco : cara_sonriendo_con_ojos_de_corazón : :cara_aguantándose_las_lágrimas : humilde chiquito,0,0.49789225920557484,1
2024-02-11,11:40:38,"Para los que se preguntan dónde conseguir la tarjeta, la pueden sacar en Hey Banco con muchos diseños a elegir",110,20,"preguntan dónde conseguir tarjeta , pueden sacar hey banco diseños elegir",0,0.020523370812691736,5
2024-02-12,20:17:49,"Ya es lo que empezaré a hacer, gracias….",40,8,"empezaré hacer , gracias… .",0,0.47440799717571885,5
2024-02-12,16:43:13,"Jajaj FIJA-TÈ como no te dije pero en fin.... so far, so good :cara_sonriendo_con_ojos_sonrientes::arcoíris:",64,14,"jajaj fija-tè dije fin .... so far , so good : cara_sonriendo_con_ojos_sonrientes : :arcoíris :",1,0.08914270262052232,3
2024-02-12,16:11:52,"Mira amixe al fin, abrí mi cuenta me llegó super rápido, en 2 días, por dhl y pues nada, me ha encantado!! :cara_sonriendo_con_estrellas::cara_sonriendo_con_estrellas::unicornio:",110,23,"mira amixe fin , abrí cuenta llegó super rápido , 2 días , dhl pues , encantado ! ! : cara_sonriendo_con_estrellas : :cara_sonriendo_con_estrellas : :unicornio :",1,0.2533638537631587,5
2024-02-13,17:03:36,¡Celebra el amor con estilo este San Valentín! :corazón_rojo: Descubre las últimas colecciones de tus marcas favoritas aquí: SomosHey HeyMedia HeyBanco SanValentín Regalos,159,23,¡celebra amor estilo san valentín ! : corazón_rojo : descubre últimas colecciones marcas favoritas aquí : somoshey heymedia heybanco sanvalentín regalos,1,0.9130267392537609,5
2024-02-13,16:16:21,Comerciales tan ganadores como los Kansas Chiefs que nos dejó el SuperBowl este año: SomosHey HeyMedia HeyBanco Comerciales SBLVIII MichaelCera JLo MainScorsese,160,22,comerciales tan ganadores kansa chief dejó superbowl año : somoshey heymedia heybanco comerciales sblviii michaelcera jlo mainscorsese,0,0.1082552670853227,5
2024-02-13,12:07:46,por favor de su apoyo para saber los módulos que tienen en CDMX. Gracias.,73,14,favor apoyo saber módulos cdmx . gracias .,1,0.03472304202890183,5
2024-02-19,12:04:17,"Ya se arregló, gracias.",23,4,"arregló , gracias .",0,0.5533970533999424,5
2024-02-20,09:38:29,tenencia a 6MSI y los amo! :cara_sonriendo_con_corazones: :cara_tapada_con_ojo_espiando:,30,8,tenencia 6msi amo ! : cara_sonriendo_con_corazones : : cara_tapada_con_ojo_espiando :,0,0.49789225920557484,1
2024-02-21,15:10:57,Al fin recuperé mi cuenta de Los amo! :apretón_de_manos_tono_de_piel_claro_y_tono_de_piel_oscuro_medio:,43,9,fin recuperé cuenta amo ! : apretón_de_manos_tono_de_piel_claro_y_tono_de_piel_oscuro_medio :,0,0.36343981089496297,2
2024-02-22,10:15:48,"Hey, hey, hey, banco :señal_de_aprobación_con_la_mano::marca_de_verificación: Esto es perfecto",41,8,"hey , hey , hey , banco : señal_de_aprobación_con_la_mano : :marca_de_verificación : perfecto",1,0.9410648101332474,5
2024-02-29,21:07:53,Gracias por la información. Me fue muy útil.,44,8,gracias información . útil .,0,0.8567581784629563,4
2024-03-01,23:39:44,"Ya tengo 11 meses con la TDC garantizada con buen uso, cuando me van a graduar? Recuerdo que cuando la contraté decía 6 meses de buen uso :(",140,28,"11 me tdc garantizada buen uso , van graduar ? recuerdo contraté decía 6 me buen uso : (",0,0.5764939702635958,3
2024-03-01,19:35:31,nunca falla :cara_sonriendo_con_gafas_de_sol:,13,3,nunca falla : cara_sonriendo_con_gafas_de_sol :,0,0.15213999863611508,5
2024-03-01,04:46:39,"Muchas gracias, ya salí del apuro gracias a y .",47,10,"muchas gracias , salí apuro gracias .",0,0.5262152594614428,5
2024-03-02,14:24:38,Gracias. Ya revisé,18,3,gracias . revisé,0,0.5533970533999424,5
2024-03-06,20:09:14,Jaja gracias! :manos_aplaudiendo:,15,3,jaja gracias ! : manos_aplaudiendo :,0,0.5533970533999424,5
2024-03-06,16:28:42,Te recomiendo,13,2,recomiendo,0,0.6715687579546886,5
2024-03-08,02:06:50,Sábado Perpetuo :manos_en_oración:,17,3,sábado perpetuo : manos_en_oración :,0,0.1516938667641868,5
2024-03-13,21:34:41,Gracias por la atención,23,4,gracias atención,0,0.6803940523171551,5
2024-03-13,20:40:01,"Muchas gracias, ya quedó :)",27,5,"muchas gracias , quedó : )",0,0.47056419380391146,5
2024-03-15,01:51:01,Agree contigo A la versh :dorso_de_mano_con_índice_hacia_abajo_tono_de_piel_medio:,27,6,agree contigo versh : dorso_de_mano_con_índice_hacia_abajo_tono_de_piel_medio :,1,0.49789225920557484,3
2024-03-16,16:45:25,"Hice por mail una sugerencia en la app en cuanto a que den facilidades para modificar/actualizar un dato como lo es el número de cel. Me responden de que me comunique por teléfono, y a ver que me digan ahí. Qué facilidad ayuda viene a ser esa...!? Nomás no sacan de apuros. :mano_con_señal_de_victoria_tono_de_piel_medio:",276,53,"hice mail sugerencia app cuanto den facilidades modificar/actualizar dato número cel . responden comunique teléfono , ver digan ahí . facilidad ayuda viene ser ... ! ? nomás sacan apuros . : mano_con_señal_de_victoria_tono_de_piel_medio :",0,4.438066806725971e-06,1
2024-03-18,17:23:05,Gracias por la atención!,24,4,gracias atención !,0,0.6803940523171551,5
2024-03-18,17:13:48,"Hola, buenos días. Te atiende Luz, es un placer saludae. Para nosotros son muy impoantes tus comentarios, por lo que nos interesa saber más sobre tu experiencia. ¿Nos puedes brindar mayor detalle de la situación que presentas, por favor? 1",239,40,"hola , buenos días . atiende luz , placer saludae . impoantes comentarios , interesa saber experiencia . ¿nos puedes brindar mayor detalle situación presentas , favor ? 1",1,0.00046344278073314626,5
2024-03-19,18:48:19,Gracias ya hable vía telefónica y se resolvió mi inquietud,58,10,gracias hable vía telefónica resolvió inquietud,0,0.9630139287135123,5
2024-03-22,21:40:28,Te amo Gran experiencia ir a la hey shop Lxs tqm,48,11,amo gran experiencia ir hey shop lx tqm,0,0.9497140499183577,5
2024-03-23,21:38:20,"Me recomendaron charliehack50 en TELEGRAM. Él puede ayudae a solucionar este problema. Recuperé el mío con su ayuda, así que lo recomiendo como la mejor y más rápida opción.",173,29,"recomendaron charliehack50 telegram . puede ayudae solucionar problema . recuperé ayuda , así recomiendo mejor rápida opción .",0,0.7553400919496996,5
2024-03-26,06:00:06,Buen dia! Hay alguna promocion a MSI para el pago de tenencia del ? Saludos,75,15,buen dia ! alguna promocion msi pago tenencia ? saludos,0,0.09942709770271974,5
2024-03-27,20:47:08,"Yo sí recomiendo! Aunque siento que es difícil que te la aprueben si nunca has tenido una, o si no tienes historial con banamex (al menos he escuchado casos así), mi primera tdc fue de heybanco y recomiendo, en ese tiempo daban 1 o 2% de recompensas en compras con la tarjeta+",276,52,"recomiendo ! aunque siento difícil aprueben si nunca , si historial banamex ( menos escuchado casos así ) , primera tdc heybanco recomiendo , tiempo daban 1 2 % recompensas compras tarjeta+",0,0.0019051563720488788,5
2024-03-27,02:21:57,"Gracias a por invitarnos a conocer más sobre la colección retro así como los detalles y obsequios ! Mi Tarjeta es la de Anime , acorde para comprar los boletos de cine para la nueva película de rascaldoesnotdream",212,38,"gracias invitarnos conocer colección retro así detalles obsequios ! tarjeta anime , acorde comprar boletos cine nueva película rascaldoesnotdream",0,0.00029992196793684545,5
2024-03-28,20:07:52,Hola. Estaremos encantados de asistie de la mejor manera. Te invitamos a que nos escribas un DM y con gusto te ayudaremos con toda la información que requieres. Estaremos pendientes de ti.,188,32,hola . encantados asistie mejor manera . invitamos escribas dm gusto ayudaremos toda información requieres . pendientes .,0,0.1902012693895399,5
2024-03-28,18:00:54,gracias didi por la confianza y incrementar mi línea de crédito a 20k ni y mean ofreciendo tanto crédito gracias solo faltaría los MSI,134,24,gracias didi confianza incrementar línea crédito 20k mean ofreciendo crédito gracias solo faltaría msi,0,0.003746516314811923,1
2024-03-28,17:31:57,"Hola! Gracias, acabo de enviar correo.",38,6,"hola ! gracias , acabo enviar correo .",0,0.022107435610744925,1
2024-03-30,19:47:37,"hola, Les mande dm :)",21,5,"hola , mande dm : )",0,0.06062516730565888,5
2024-03-30,18:47:15,Ayer me gané un sombrerito en y real me quedaba con mi outfit jajajaja y fui feliz todo el festival. Me lo chulearon mucho :corazón_morado::cara_sonriente::cara_con_mano_sobre_la_boca:,127,25,ayer gané sombrerito real quedaba outfit jajajaja feliz festival . chulearon : corazón_morado : :cara_sonriente : :cara_con_mano_sobre_la_boca :,1,0.3482203001982433,1
2024-03-31,23:19:35,A diferencia de ustedes han demostrado una verdadera comprensión de las necesidades de sus clientes. ¡Gracias por hacer posible que mis proyectos se hagan realidad! :manos_levantadas_celebrando_tono_de_piel_claro_medio::corazón_azul:,168,26,diferencia ustedes demostrado verdadera comprensión necesidades clientes . ¡gracias hacer posible proyectos hagan realidad ! : manos_levantadas_celebrando_tono_de_piel_claro_medio : :corazón_azul :,0,0.14006237155561735,4
2024-03-31,02:47:12,TE AMO UN CHINGO :cara_sonriendo_con_ojos_de_corazón:,18,5,amo chingo : cara_sonriendo_con_ojos_de_corazón :,0,0.49789225920557484,5
2024-04-04,08:41:17,Akamba regresa gracias a Aprovecha la venta PRE Cael presentada por Hey Banco. Disfruta de esta etapa única…,108,18,akamba regresa gracias aprovecha venta pre cael presentada hey banco . disfruta etapa única…,0,0.6054565494173134,5
2024-04-04,01:05:10,Lo mío se resolvió fácil. Solo entra a la banca en línea desde una computadora y te dirá que estas bloqueado pero pones el token de tu cel y listo. Suee,152,31,resolvió fácil . solo entra banca línea computadora dirá bloqueado pone token cel listo . suee,0,0.17634507155091325,1
2024-04-05,02:55:10,Para mí eso es más que suficiente.,34,7,suficiente .,0,0.5653291195595797,3
2024-04-07,23:22:19,"Me recomendaron charliehack50 en TELEGRAM. Él puede ayudae a solucionar este problema. Recuperé el mío con su ayuda, así que lo recomiendo como la mejor y más rápida opción.",173,29,"recomendaron charliehack50 telegram . puede ayudae solucionar problema . recuperé ayuda , así recomiendo mejor rápida opción .",0,0.7553400919496996,5
2024-04-10,21:57:10,También necesito ayuda,22,3,necesito ayuda,0,0.4047214283799102,3
2024-04-10,16:53:34,Listo!,6,1,listo !,0,0.3577312427036041,5
2024-04-10,16:05:30,Gracias ya lo solucione,23,4,gracias solucione,0,0.5533970533999424,5
2024-04-12,17:19:20,"buenos días, llevo desde el otro fin de semana tratando de pagar mis tarjetas pero no puede transferir a hey banco desde mi cuenta principal. ME REGRESAN TODAS LAS TRANSFERECIAS AYUDA",183,31,"buenos días , llevo fin semana tratando pagar tarjetas puede transferir hey banco cuenta principal . regresan toda transferecias ayuda",0,0.00018874925016405496,1
2024-04-15,23:44:20,Y así es como le ganó la carrera de las fintech a Con una aplicación que siempre funciona y es amigable con el cliente.,119,24,así ganó carrera fintech aplicación siempre funciona amigable cliente .,0,0.20748358278442605,5
2024-04-16,17:41:40,Gracias,7,1,gracias,0,0.5533970533999424,5
2024-04-17,04:45:42,gracias :cara_sonriendo_con_estrellas:,9,2,gracias : cara_sonriendo_con_estrellas :,0,0.5533970533999424,5
2024-04-18,17:28:23,Gracias,7,1,gracias,0,0.5533970533999424,5
2024-04-18,15:59:11,los amo! Gracias ya pude entrar a mi App saludos :cara_sonriendo_con_los_ojos_cerrados:,50,11,amo ! gracias pude entrar app saludos : cara_sonriendo_con_los_ojos_cerrados :,0,0.17260511790080532,5
2024-04-18,04:34:45,Sigue sin dejarme aumentar mi linea de la tarjeta de crédito garantizada,72,12,sigue dejarme aumentar linea tarjeta crédito garantizada,0,0.009893673317337228,4
2024-04-21,15:21:43,"Ahora confirmo, gracias estimado",32,4,"ahora confirmo , gracias estimado",0,0.008520862712682901,5
2024-04-23,22:52:05,:cara_desanimada: de acuerdo!! Muchas gracias.,30,5,: cara_desanimada : acuerdo ! ! muchas gracias .,0,0.30233641731188843,5
2024-04-23,21:30:12,"Tío cuando me van a graduar, tengo la TDC garantizada ya hace más de un año que la saqué, y recuerdo que decían que con 6 meses de buen uso, ayuda :c",149,32,"tío van graduar , tdc garantizada hace año saqué , recuerdo decían 6 me buen uso , ayuda : c",0,0.12302939451268362,5
2024-04-25,00:51:24,"una duda, con quién tengo que ver si tengo problemas para aumentar mi línea de crédito de mi tarjeta hey garantizada, la app no me deja marca un error. Me pasa igual en mis 2 teléfonos que tengo.",195,38,"duda , quién ver si problemas aumentar línea crédito tarjeta hey garantizada , app deja marca error . pasa igual 2 teléfonos .",0,6.6616117993967596e-06,1
2024-04-26,13:30:56,"Wey, lo mejor de es que puedo pagar con Apple Pay :cara_sonriendo_con_estrellas::cara_de_fiesta:",52,12,"wey , mejor puedo pagar apple pay : cara_sonriendo_con_estrellas : :cara_de_fiesta :",0,0.1612170045872869,5
