date,tweet,relevance,topic,Palabras,procTweet,Rating,Sentimiento
2024-02-08 00:00:00,"Hey banco no, es ilimitado jajajaja, suena increíble.",0,misc,8,hey banco  ilimitado jajajaja  suena increíble ,5,1.0
2024-02-08 00:00:00,"Cada más agradecido de peenecer a !! Si ocupan un banco que solucione, este es el mero bueno! Thkss",0,misc,19,cada agradecido peenecer   si ocupan banco solucione  mero bueno  thkss,5,1.0
2024-02-08 00:00:00,"Por eso me encanta Su app es simplemente increíble! :cien_puntos:. Además de ser super intuitiva, Cashback en todas tus compras…",1,misc,20,encanta app simplemente increíble   cien_puntos   además ser super intuitiva  cashback toda compras…,5,1.0
2024-02-08 00:00:00,"Aaawww que bonito, hey Banco mucho la cola :D",0,misc,9,aaawww bonito  hey banco cola  d,5,1.0
2024-02-09 00:00:00,Gracias,0,misc,1,gracias,5,1.0
2024-02-10 00:00:00,trae la de hey banco :cara_sonriendo_con_ojos_de_corazón::cara_aguantándose_las_lágrimas: humilde mi chiquito,0,misc,9,trae hey banco  cara_sonriendo_con_ojos_de_corazón  cara_aguantándose_las_lágrimas  humilde chiquito,5,1.0
2024-02-11 00:00:00,"Para los que se preguntan dónde conseguir la tarjeta, la pueden sacar en Hey Banco con muchos diseños a elegir",1,misc,20,preguntan dónde conseguir tarjeta  pueden sacar hey banco diseños elegir,1,0.0
2024-02-12 00:00:00,"Ya es lo que empezaré a hacer, gracias….",0,misc,8,empezaré hacer  gracias… ,5,1.0
2024-02-12 00:00:00,"Jajaj FIJA-TÈ como no te dije pero en fin.... so far, so good :cara_sonriendo_con_ojos_sonrientes::arcoíris:",0,misc,14,jajaj fija-tè dije fin  so far  so good  cara_sonriendo_con_ojos_sonrientes  arcoíris ,4,1.0
2024-02-12 00:00:00,"Mira amixe al fin, abrí mi cuenta me llegó super rápido, en 2 días, por dhl y pues nada, me ha encantado!! :cara_sonriendo_con_estrellas::cara_sonriendo_con_estrellas::unicornio:",0,misc,23,mira amixe fin  abrí cuenta llegó super rápido  2 días  dhl pues  encantado    cara_sonriendo_con_estrellas  cara_sonriendo_con_estrellas  unicornio ,5,1.0
2024-02-13 00:00:00,¡Celebra el amor con estilo este San Valentín! :corazón_rojo: Descubre las últimas colecciones de tus marcas favoritas aquí: SomosHey HeyMedia HeyBanco SanValentín Regalos,0,misc,23,celebra amor estilo san valentín   corazón_rojo  descubre últimas colecciones marcas favoritas aquí  somoshey heymedia heybanco sanvalentín regalos,5,1.0
2024-02-13 00:00:00,Comerciales tan ganadores como los Kansas Chiefs que nos dejó el SuperBowl este año: SomosHey HeyMedia HeyBanco Comerciales SBLVIII MichaelCera JLo MainScorsese,0,misc,22,comerciales tan ganadores kansa chief dejó superbowl año  somoshey heymedia heybanco comerciales sblviii michaelcera jlo mainscorsese,5,1.0
2024-02-13 00:00:00,por favor de su apoyo para saber los módulos que tienen en CDMX. Gracias.,1,support,14,favor apoyo saber módulos cdmx  gracias ,5,1.0
2024-02-19 00:00:00,"Ya se arregló, gracias.",0,misc,4,arregló  gracias ,5,1.0
2024-02-20 00:00:00,tenencia a 6MSI y los amo! :cara_sonriendo_con_corazones: :cara_tapada_con_ojo_espiando:,0,misc,8,tenencia 6msi amo   cara_sonriendo_con_corazones   cara_tapada_con_ojo_espiando ,1,0.0
2024-02-21 00:00:00,Al fin recuperé mi cuenta de Los amo! :apretón_de_manos_tono_de_piel_claro_y_tono_de_piel_oscuro_medio:,0,misc,9,fin recuperé cuenta amo   apretón_de_manos_tono_de_piel_claro_y_tono_de_piel_oscuro_medio ,2,0.0
2024-02-22 00:00:00,"Hey, hey, hey, banco :señal_de_aprobación_con_la_mano::marca_de_verificación: Esto es perfecto",0,misc,8,hey  hey  hey  banco  señal_de_aprobación_con_la_mano  marca_de_verificación  perfecto,5,1.0
2024-02-29 00:00:00,Gracias por la información. Me fue muy útil.,0,misc,8,gracias información  útil ,5,1.0
2024-03-01 00:00:00,"Ya tengo 11 meses con la TDC garantizada con buen uso, cuando me van a graduar? Recuerdo que cuando la contraté decía 6 meses de buen uso :(",1,support,28,11 me tdc garantizada buen uso  van graduar ? recuerdo contraté decía 6 me buen uso  (,3,0.0
2024-03-01 00:00:00,nunca falla :cara_sonriendo_con_gafas_de_sol:,0,misc,3,nunca falla  cara_sonriendo_con_gafas_de_sol ,5,1.0
2024-03-01 00:00:00,"Muchas gracias, ya salí del apuro gracias a y .",0,misc,10,muchas gracias  salí apuro gracias ,5,1.0
2024-03-02 00:00:00,Gracias. Ya revisé,0,misc,3,gracias  revisé,1,0.0
2024-03-06 00:00:00,Jaja gracias! :manos_aplaudiendo:,0,misc,3,jaja gracias   manos_aplaudiendo ,5,1.0
2024-03-06 00:00:00,Te recomiendo,0,misc,2,recomiendo,5,1.0
2024-03-08 00:00:00,Sábado Perpetuo :manos_en_oración:,0,misc,3,sábado perpetuo  manos_en_oración ,5,1.0
2024-03-13 00:00:00,Gracias por la atención,0,misc,4,gracias atención,5,1.0
2024-03-13 00:00:00,"Muchas gracias, ya quedó :)",0,misc,5,muchas gracias  quedó  ),5,1.0
2024-03-15 00:00:00,Agree contigo A la versh :dorso_de_mano_con_índice_hacia_abajo_tono_de_piel_medio:,0,misc,6,agree contigo versh  dorso_de_mano_con_índice_hacia_abajo_tono_de_piel_medio ,2,0.0
2024-03-16 00:00:00,"Hice por mail una sugerencia en la app en cuanto a que den facilidades para modificar/actualizar un dato como lo es el número de cel. Me responden de que me comunique por teléfono, y a ver que me digan ahí. Qué facilidad ayuda viene a ser esa...!? Nomás no sacan de apuros. :mano_con_señal_de_victoria_tono_de_piel_medio:",1,misc,53,hice mail sugerencia app cuanto den facilidades modificar/actualizar dato número cel  responden comunique teléfono  ver digan ahí  facilidad ayuda viene ser   ? nomás sacan apuros   mano_con_señal_de_victoria_tono_de_piel_medio ,1,0.0
2024-03-18 00:00:00,Gracias por la atención!,0,misc,4,gracias atención ,5,1.0
2024-03-18 00:00:00,"Hola, buenos días. Te atiende Luz, es un placer saludae. Para nosotros son muy impoantes tus comentarios, por lo que nos interesa saber más sobre tu experiencia. ¿Nos puedes brindar mayor detalle de la situación que presentas, por favor? 1",0,misc,40,hola  buenos días  atiende luz  placer saludae  impoantes comentarios  interesa saber experiencia  ¿nos puedes brindar mayor detalle situación presentas  favor ? 1,3,0.0
2024-03-19 00:00:00,Gracias ya hable vía telefónica y se resolvió mi inquietud,0,misc,10,gracias hable vía telefónica resolvió inquietud,5,1.0
2024-03-22 00:00:00,Te amo Gran experiencia ir a la hey shop Lxs tqm,0,misc,11,amo gran experiencia ir hey shop lx tqm,5,1.0
2024-03-23 00:00:00,"Me recomendaron charliehack50 en TELEGRAM. Él puede ayudae a solucionar este problema. Recuperé el mío con su ayuda, así que lo recomiendo como la mejor y más rápida opción.",0,misc,29,recomendaron charliehack50 telegram  puede ayudae solucionar problema  recuperé ayuda  así recomiendo mejor rápida opción ,5,1.0
2024-03-26 00:00:00,Buen dia! Hay alguna promocion a MSI para el pago de tenencia del ? Saludos,1,support,15,buen dia  alguna promocion msi pago tenencia ? saludos,1,0.0
2024-03-27 00:00:00,"Yo sí recomiendo! Aunque siento que es difícil que te la aprueben si nunca has tenido una, o si no tienes historial con banamex (al menos he escuchado casos así), mi primera tdc fue de heybanco y recomiendo, en ese tiempo daban 1 o 2% de recompensas en compras con la tarjeta+",1,misc,52,recomiendo  aunque siento difícil aprueben si nunca  si historial banamex ( menos escuchado casos así )  primera tdc heybanco recomiendo  tiempo daban 1 2 % recompensas compras tarjeta+,4,1.0
2024-03-27 00:00:00,"Gracias a por invitarnos a conocer más sobre la colección retro así como los detalles y obsequios ! Mi Tarjeta es la de Anime , acorde para comprar los boletos de cine para la nueva película de rascaldoesnotdream",1,misc,38,gracias invitarnos conocer colección retro así detalles obsequios  tarjeta anime  acorde comprar boletos cine nueva película rascaldoesnotdream,5,1.0
2024-03-28 00:00:00,Hola. Estaremos encantados de asistie de la mejor manera. Te invitamos a que nos escribas un DM y con gusto te ayudaremos con toda la información que requieres. Estaremos pendientes de ti.,0,misc,32,hola  encantados asistie mejor manera  invitamos escribas dm gusto ayudaremos toda información requieres  pendientes ,5,1.0
2024-03-28 00:00:00,gracias didi por la confianza y incrementar mi línea de crédito a 20k ni y mean ofreciendo tanto crédito gracias solo faltaría los MSI,0,misc,24,gracias didi confianza incrementar línea crédito 20k mean ofreciendo crédito gracias solo faltaría msi,1,0.0
2024-03-28 00:00:00,"Hola! Gracias, acabo de enviar correo.",0,misc,6,hola  gracias  acabo enviar correo ,1,0.0
2024-03-30 00:00:00,"hola, Les mande dm :)",0,misc,5,hola  mande dm  ),5,1.0
2024-03-30 00:00:00,Ayer me gané un sombrerito en y real me quedaba con mi outfit jajajaja y fui feliz todo el festival. Me lo chulearon mucho :corazón_morado::cara_sonriente::cara_con_mano_sobre_la_boca:,0,misc,25,ayer gané sombrerito real quedaba outfit jajajaja feliz festival  chulearon  corazón_morado  cara_sonriente  cara_con_mano_sobre_la_boca ,5,1.0
2024-03-31 00:00:00,A diferencia de ustedes han demostrado una verdadera comprensión de las necesidades de sus clientes. ¡Gracias por hacer posible que mis proyectos se hagan realidad! :manos_levantadas_celebrando_tono_de_piel_claro_medio::corazón_azul:,1,misc,26,diferencia ustedes demostrado verdadera comprensión necesidades clientes  gracias hacer posible proyectos hagan realidad   manos_levantadas_celebrando_tono_de_piel_claro_medio  corazón_azul ,5,1.0
2024-03-31 00:00:00,TE AMO UN CHINGO :cara_sonriendo_con_ojos_de_corazón:,0,misc,5,amo chingo  cara_sonriendo_con_ojos_de_corazón ,5,1.0
2024-04-04 00:00:00,Akamba regresa gracias a Aprovecha la venta PRE Cael presentada por Hey Banco. Disfruta de esta etapa única…,0,misc,18,akamba regresa gracias aprovecha venta pre cael presentada hey banco  disfruta etapa única…,5,1.0
2024-04-04 00:00:00,Lo mío se resolvió fácil. Solo entra a la banca en línea desde una computadora y te dirá que estas bloqueado pero pones el token de tu cel y listo. Suee,0,misc,31,resolvió fácil  solo entra banca línea computadora dirá bloqueado pone token cel listo  suee,1,0.0
2024-04-05 00:00:00,Para mí eso es más que suficiente.,0,misc,7,suficiente ,3,0.0
2024-04-07 00:00:00,"Me recomendaron charliehack50 en TELEGRAM. Él puede ayudae a solucionar este problema. Recuperé el mío con su ayuda, así que lo recomiendo como la mejor y más rápida opción.",0,misc,29,recomendaron charliehack50 telegram  puede ayudae solucionar problema  recuperé ayuda  así recomiendo mejor rápida opción ,5,1.0
2024-04-10 00:00:00,También necesito ayuda,0,misc,3,necesito ayuda,3,0.0
2024-04-10 00:00:00,Listo!,0,misc,1,listo ,4,1.0
2024-04-10 00:00:00,Gracias ya lo solucione,0,misc,4,gracias solucione,5,1.0
2024-04-12 00:00:00,"buenos días, llevo desde el otro fin de semana tratando de pagar mis tarjetas pero no puede transferir a hey banco desde mi cuenta principal. ME REGRESAN TODAS LAS TRANSFERECIAS AYUDA",1,support,31,buenos días  llevo fin semana tratando pagar tarjetas puede transferir hey banco cuenta principal  regresan toda transferecias ayuda,1,0.0
2024-04-15 00:00:00,Y así es como le ganó la carrera de las fintech a Con una aplicación que siempre funciona y es amigable con el cliente.,1,misc,24,así ganó carrera fintech aplicación siempre funciona amigable cliente ,5,1.0
2024-04-16 00:00:00,Gracias,0,misc,1,gracias,5,1.0
2024-04-17 00:00:00,gracias :cara_sonriendo_con_estrellas:,0,misc,2,gracias  cara_sonriendo_con_estrellas ,5,1.0
2024-04-18 00:00:00,Gracias,0,misc,1,gracias,5,1.0
2024-04-18 00:00:00,los amo! Gracias ya pude entrar a mi App saludos :cara_sonriendo_con_los_ojos_cerrados:,0,misc,11,amo  gracias pude entrar app saludos  cara_sonriendo_con_los_ojos_cerrados ,1,0.0
2024-04-18 00:00:00,Sigue sin dejarme aumentar mi linea de la tarjeta de crédito garantizada,1,support,12,sigue dejarme aumentar linea tarjeta crédito garantizada,4,1.0
2024-04-21 00:00:00,"Ahora confirmo, gracias estimado",0,misc,4,ahora confirmo  gracias estimado,5,1.0
2024-04-23 00:00:00,:cara_desanimada: de acuerdo!! Muchas gracias.,0,misc,5, cara_desanimada  acuerdo   muchas gracias ,5,1.0
2024-04-23 00:00:00,"Tío cuando me van a graduar, tengo la TDC garantizada ya hace más de un año que la saqué, y recuerdo que decían que con 6 meses de buen uso, ayuda :c",1,support,32,tío van graduar  tdc garantizada hace año saqué  recuerdo decían 6 me buen uso  ayuda  c,5,1.0
2024-04-25 00:00:00,"una duda, con quién tengo que ver si tengo problemas para aumentar mi línea de crédito de mi tarjeta hey garantizada, la app no me deja marca un error. Me pasa igual en mis 2 teléfonos que tengo.",1,support,38,duda  quién ver si problemas aumentar línea crédito tarjeta hey garantizada  app deja marca error  pasa igual 2 teléfonos ,1,0.0
2024-04-26 00:00:00,"Wey, lo mejor de es que puedo pagar con Apple Pay :cara_sonriendo_con_estrellas::cara_de_fiesta:",1,misc,12,wey  mejor puedo pagar apple pay  cara_sonriendo_con_estrellas  cara_de_fiesta ,5,1.0
